N,temperature,humidity,ph,rainfall,cec,crop
11,17.30844532,20.01730914,5.86390397,115.199245,18,Brinjal
27,23.82576704,24.75485098,5.624690247999999,84.64143632,20,Brinjal
32,19.30607278,23.96362799,5.591560999,129.3449326,13,Brinjal
20,16.03768615,22.33195853,5.976312537999999,130.3900798,16,Brinjal
25,19.18572809,20.83398341,5.669236258,80.15293435,10,Brinjal
39,19.92889503,21.79992115,5.961934481,64.02640797,16,Brinjal
24,19.56376468,24.67385131,5.690065688,139.2921004,14,Brinjal
20,18.31357543,24.32991649,5.698371311,76.14153904,10,Brinjal
4,20.10993761,23.22323766,5.59503163,73.36386477,20,Brinjal
5,23.60506572,21.90539577,5.5259045260000015,100.5978728,13,Brinjal
29,19.73136909,24.89487354,5.819403771,84.06354115,16,Brinjal
10,20.93409877,21.1893007,5.562201934,133.1914419,14,Brinjal
38,18.78226261,20.24768314,5.630664753,104.2570723,17,Brinjal
35,36.51268371,57.92887167,6.03160778,122.6539694,18,Masur Dal 
20,36.89163721,62.73178224,5.269084669,163.7266551,17,Masur Dal 
13,29.23540524,59.38967583,5.985792703,103.3301803,11,Masur Dal 
6,27.33534897,43.35795962,6.09186275,142.33036769999995,10,Masur Dal 
16,21.0643684,55.46985938,5.624731337999999,184.6226709,18,Masur Dal 
3,30.33276599,42.35249879,6.446091759,149.299952,11,Masur Dal 
7,31.80130272,45.03186173,5.623490042999999,147.03614419999997,14,Masur Dal 
30,33.18184225,38.23184742,5.864623352000001,198.8298806,15,Masur Dal 
15,29.38538562,63.47742011,5.761702519,90.05422663,14,Masur Dal 
8,30.27374995,67.38680755,4.696518678,127.7767134,15,Masur Dal 
38,35.45790488,68.75810535,5.269504214,108.6333046,11,Masur Dal 
9,33.80020039,40.03262418,7.445444882999999,176.6165894,17,Masur Dal 
1,28.69180475,49.47225353,5.833031707999999,96.36222901,19,Masur Dal 
30,31.24021696,56.67369054,7.3393209289999986,122.0146733,10,Masur Dal 
10,28.98039357,57.23265151,6.347929353,120.7435664,12,Masur Dal 
38,27.32198928,34.13737127,4.697750704,96.51524028,20,Masur Dal 
6,21.47607807,38.80023714,4.962661422,180.382234,13,Masur Dal 
36,18.31910448,34.69776639,4.964887857,107.4721605,13,Masur Dal 
25,36.97794384,37.73992903,5.642813116,161.48129630000003,19,Masur Dal 
34,24.80467592,40.1242747,5.6093956,121.5639121,16,Masur Dal 
28,19.3479443,55.96805489,4.681576043,194.5921148,18,Masur Dal 
6,28.88302142,50.12323801,5.70951224,179.2155874,17,Masur Dal 
29,19.54314136,47.19188279,6.413543781,192.4372194,11,Masur Dal 
32,24.7741949,50.54621094,6.007508163,114.2821387,19,Masur Dal 
29,18.33124824,38.40975482,4.946369874,139.64833169999997,13,Masur Dal 
37,19.14729038,45.3733757,5.517208078,132.7748215,16,Masur Dal 
16,28.23416057,49.4421345,5.902103172,186.5008581,17,Masur Dal 
5,30.11812084,34.13307843,5.719889876,157.0858232,11,Masur Dal 
12,33.4126864,35.42910045,4.548202098,139.6702541,20,Masur Dal 
0,24.18553163,46.68746847,6.6695294160000005,177.3377996,12,Masur Dal 
35,26.88630675,41.69617915,4.7509292180000005,94.46748008,11,Masur Dal 
18,31.33170829,57.97429171,4.946263888,161.7820226,15,Masur Dal 
12,33.30711818,67.07780816,5.266227032,108.5090168,18,Masur Dal 
9,23.45379018,46.48714759,7.10959773,150.87122019999995,19,Masur Dal 
32,34.53823889,39.04468913,5.617008201,168.5948318,10,Masur Dal 
23,19.50112224,34.51086611,5.632353113,197.3752649,14,Masur Dal 
9,28.76794904,37.57792132,4.674941549,91.72084869,11,Masur Dal 
20,30.97758716,32.24914235,7.161797643,180.716828,19,Masur Dal 
40,18.39759147,36.82639309,6.624966131,93.12330644,20,Masur Dal 
31,35.09357419,30.98685456,5.004074623999999,116.9106908,17,Masur Dal 
4,34.93174223,30.40046769,6.3458060110000005,159.2649827,10,Masur Dal 
27,29.50523036,35.72032498,6.216814453,187.8961851,17,Masur Dal 
20,34.51934775,47.52980027,5.921666758,129.0064612,14,Masur Dal 
14,28.43430726,52.10010827,6.012719118,147.0414824,19,Masur Dal 
32,18.41645629,34.80541039,4.684079249,163.27474730000003,17,Masur Dal 
20,31.07508973,47.19847683,7.077170002000001,91.31256412,20,Masur Dal 
24,20.89342749,46.24856523,6.208843215,195.5697875,14,Masur Dal 
28,30.90607799,52.79913039,7.05181629,170.99198280000005,12,Masur Dal 
8,27.9348279,66.45457122,4.722222454,145.3728801,13,Masur Dal 
33,35.95176642,36.52780776,6.418062652000001,136.0456753,14,Masur Dal 
23,19.54317155,56.92831399,4.803564468,173.1686574,17,Masur Dal 
27,19.63736208,32.31528909,4.608695247,176.4134092,15,Masur Dal 
32,31.2192752,56.46868874,5.611510977000001,129.20286529999998,17,Masur Dal 
32,33.50876355,45.70976142,7.322097972000001,126.6738117,20,Masur Dal 
34,24.80710166,45.01110015,5.023115055,188.4928637,10,Masur Dal 
37,36.20970524,31.94550613,5.617122801,191.0658531,11,Masur Dal 
21,30.50420876,35.48885969,5.391560417999999,162.59277230000004,13,Masur Dal 
30,26.01630259,49.94704718,5.906596905,160.33374469999995,17,Masur Dal 
32,31.48469278,35.6395615,6.574209678,100.546816,20,Masur Dal 
23,33.15122581,32.45974539,4.807776748999999,105.03802749999998,17,Masur Dal 
8,23.50222822,51.29019509,4.760038038999999,192.3023991,15,Masur Dal 
22,34.87248659,38.83786012,5.180271502,148.25027859999997,15,Masur Dal 
37,28.09269012,44.93322042,4.895927306,197.1144011,13,Masur Dal 
14,24.54757829,57.3414485,6.436160044,118.3606557,11,Masur Dal 
0,33.64769646,48.41490082,7.066087261,100.4673278,13,Masur Dal 
36,20.5591255,60.54880693,6.655918077999999,191.0895109,11,Masur Dal 
40,19.95991719,59.33157782,5.982854522999999,195.787103,15,Masur Dal 
10,28.87667593,62.4901206,5.457871272999999,182.2688175,18,Masur Dal 
27,36.04353699,43.61444121,4.759490199,159.8938645,18,Masur Dal 
33,23.6734328,47.2879691,7.342409555,141.12507219999995,20,Masur Dal 
16,25.74679443,40.7192594,4.820788186000001,100.7791633,19,Masur Dal 
14,31.08564994,66.68832981,6.242052013,175.9303271,11,Masur Dal 
23,18.72987676,61.33186249,5.001038726,139.8710041,14,Masur Dal 
35,29.50304807,63.46513414,5.560224582999999,189.5208915,11,Masur Dal 
37,20.43517772,39.37252634,4.747352458,137.22796619999997,16,Masur Dal 
39,36.00415838,56.01334416,7.313517308,134.8596466,12,Masur Dal 
11,31.46846241,35.39454002,5.661826398,174.5723999,19,Masur Dal 
15,36.30049702,56.03021253,4.672437054,101.6073988,11,Masur Dal 
24,29.49096726,67.10604388,6.471862118,153.2504506,20,Masur Dal 
38,30.5753044,34.75591197,5.384762927000001,177.5764304,16,Masur Dal 
7,24.69487673,59.96669215,5.8598134160000015,91.95792434,12,Masur Dal 
5,23.17409556,36.67847052,6.962386495,162.5931264,10,Masur Dal 
25,19.04380471,33.10695144,6.12166671,155.3705624,11,Masur Dal 
2,29.32379604,45.93248374,6.421748487,165.4113371,16,Masur Dal 
16,34.6455408,54.32342534,4.828936119,180.9009998,11,Masur Dal 
8,21.9989826,56.31006755,6.98571967,136.82743119999998,13,Masur Dal 
27,22.99774444,60.24218572,4.603563116,159.689339,10,Masur Dal 
32,30.55992394,35.29006485,6.979540061,178.8998611,12,Masur Dal 
22,31.46417866,48.17631461,7.064973419,165.40535400000005,13,Masur Dal 
1,25.95058595,40.58227261,5.16516459,109.1821183,14,Masur Dal 
28,21.01142393,69.69141302,5.111488821,185.2039114,10,Masur Dal 
25,19.25100056,47.70351758,5.374358869,149.063196,19,Masur Dal 
39,19.24462755,50.54495302,5.671419084,180.6465282,20,Masur Dal 
23,22.47253208,62.56532471,5.667419697000001,96.74706956,13,Masur Dal 
27,36.75087487,58.25799145,6.07938452,124.6028153,12,Masur Dal 
17,29.89286629,66.35375127,6.931924962999999,198.1403003,10,Masur Dal 
35,29.37735586,44.82294584,6.842744374,172.40168,18,Masur Dal 
22,29.65052947,42.89833235,6.876572502999999,186.9226052,13,Masur Dal 
33,19.54284889,66.34777265,6.151029296,173.11069819999997,16,Masur Dal 
2,20.04611791,48.93905624,4.567446499,122.4564203,19,Masur Dal 
39,27.91095209,64.70930606,3.692863601,32.67891866,13,Mustard
35,27.32220619,51.27868781,4.371745575,36.5037914,20,Mustard
12,28.66024187,59.3189118,8.399135957999999,36.92629678,14,Mustard
28,29.02955344,61.09387478,8.840656256,72.98016599,12,Mustard
19,27.78031515,54.65030015,8.153022903,32.05025323,20,Mustard
27,31.99928579,54.1077461,5.270749441,71.6266696,13,Mustard
32,27.33580911,55.27755933,8.050304395,73.44775287,16,Mustard
27,28.92952635,53.57014709,9.679240873,66.35634104,13,Mustard
8,27.65472156,58.59986279,6.974978386,36.94255012,10,Mustard
10,28.52396666,55.77264351,7.39389918,61.32935611,12,Mustard
22,31.02215872,45.89239456,6.68727523,53.56783314,15,Mustard
11,25.74095321,45.38497051,7.88118645,67.43488235,14,Mustard
24,31.70447482,56.85420099,5.875333778,44.94317432,20,Mustard
6,24.47876451,58.51663927,8.202706015,34.96933295,20,Mustard
26,31.46511256,51.79939437,8.985348193,74.44330654,10,Mustard
4,25.60973447,50.7330069,5.87707519,53.39249517,14,Mustard
31,30.30260453,47.18283631,7.707595055,68.04039813,13,Mustard
34,28.17489437,43.6672299,4.524171562,45.78172762,19,Mustard
22,25.50634557,44.8302551,9.926212291,74.32635105,15,Mustard
23,31.12896766,43.58788762,6.455592696,32.76742894,12,Mustard
11,26.34043268,55.59160391,8.016210782,35.1051197,11,Mustard
38,28.23494706,61.5620517,3.71105919,72.66666443,12,Mustard
16,27.04453473,49.32609633,5.49091063,48.25207759,20,Mustard
24,25.16125354,55.25435777,9.254089438,40.89732789,17,Mustard
30,27.3179125,51.66921088,6.005242945,32.55919573,15,Mustard
36,25.4123765,49.66474269,7.437078236,31.87416982,17,Mustard
20,31.21629982,46.01868196,3.808429173,53.1205277,19,Mustard
5,30.573999,58.22686794,5.818219385,62.74803826,12,Mustard
26,25.42517036,53.22082660000001,4.52363558,46.19374559,19,Mustard
22,27.09400578,43.65305437,3.510404312,41.53749535,11,Mustard
6,24.30935081,56.32938343,6.030447288,58.99536268,10,Mustard
6,30.06142622,45.90067655,5.498340807999999,41.0550915,10,Mustard
33,28.09568993,60.98353839999999,4.61136408,33.84110759,14,Mustard
37,26.33908791,40.00933429,5.545219232000001,55.50429227,11,Mustard
33,28.61409059,57.14218792,8.292875733999999,57.02891698,11,Mustard
25,28.70012137,44.359648,3.828031463,44.11622138,14,Mustard
0,24.21610338,59.79236306,8.869532817,42.24783476,14,Mustard
40,28.50677929,45.20094476,3.793575185,66.1761456,10,Mustard
18,25.97948991,64.95585424,4.193189124,72.19245835,18,Mustard
29,30.88482722,41.36561835,7.661537347999999,55.053805,10,Mustard
35,25.5042419,61.66852372,9.392694614,65.07981523,16,Mustard
9,25.12528913,51.33189406,4.516154055,38.48678973,19,Mustard
20,27.10508014,63.56791363,5.794289715,62.20279647,12,Mustard
38,31.1006247,44.82069159,7.354286985,70.79934452,10,Mustard
3,26.45707778,56.40226277,5.993513566,64.16167699,16,Mustard
16,30.04132304,63.56222995,8.620107545,31.83192392,15,Mustard
29,27.77799528,54.82130787,9.45949344,50.28438729,20,Mustard
19,30.99256944,43.02151392,8.0344125,58.27600682,20,Mustard
36,26.4908332,47.36534833,5.414492777,36.99362831,18,Mustard
38,31.96987867,57.17377029,6.2760043360000015,64.25520357,10,Mustard
39,25.36140526,46.82652785,9.160691747000001,55.60523179,12,Mustard
11,25.54249137,56.96640758,7.887658711,48.46797044,15,Mustard
13,28.99319096,62.85948245,8.183844843,70.4713043,11,Mustard
24,29.34317422,60.50320928,9.072011412,34.03335472,17,Mustard
9,28.63618921,61.39451307,7.702287236,68.54877876,12,Mustard
19,24.83206631,44.17085032,5.88509677,52.0810886,15,Mustard
13,25.44689075,58.55363573,6.16496284,57.04826619,13,Mustard
32,31.01274943,62.40392519,3.504752314,63.77192383,11,Mustard
29,27.06179658,52.3003173,7.388007482999999,60.74583498,12,Mustard
21,27.0956288,42.26206161,8.340398059,71.12710390000002,11,Mustard
15,28.56800579,57.30636014,8.66077954,64.53027638,12,Mustard
1,28.79929247,49.84213387,3.558822825,40.85534718,16,Mustard
23,27.94293692,45.41393636,5.9565851,69.66289997,18,Mustard
33,30.47757686,61.58245338,9.416003106,61.86633917,11,Mustard
20,30.58139475,50.77148138,8.18422855,64.58559639,15,Mustard
30,26.85911286,41.81420849,5.131779302,44.13827124,16,Mustard
2,26.31051759,61.18749126,6.294130312999999,35.73403813,14,Mustard
35,28.77833449,44.2252605,7.991902443,33.95825723,18,Mustard
39,28.90245417,43.35365671,8.923095695,71.90018566,15,Mustard
29,29.37687468,57.69622912,6.878498176,38.34303462,19,Mustard
10,24.17093241,58.25204566,5.243634848999999,59.18953429,11,Mustard
35,26.65333029,59.79023382,7.550090941,36.91852635,20,Mustard
1,28.19912143,53.50567601,8.709291687999999,52.13580529,15,Mustard
26,28.76488954,52.62741529,7.792508067999999,55.21606732,16,Mustard
32,29.3499706,61.25353851,8.055908857999999,40.82840673,14,Mustard
15,28.00937423,52.60950014,4.397698806,36.01203025,15,Mustard
20,26.85851927,48.8246387,5.9523849570000005,34.7426459,14,Mustard
21,31.2123945,40.92604945,8.532078732999999,53.78769958,20,Mustard
37,24.20422636,61.43378674,7.224193642,46.0203959,17,Mustard
12,29.98835437,49.60384796,4.931890506,52.92929636,12,Mustard
40,29.93964907,54.61813464,4.626212446,45.43669946,19,Mustard
21,31.2119298,41.55934359,5.026003659,68.80141783,16,Mustard
20,26.80474415,48.23991436,3.5253661,43.87801983,14,Mustard
14,31.49398069,62.84916863,8.86979671,64.56807592,17,Mustard
5,30.99694676,46.42693735,9.406887532999999,38.31597852,19,Mustard
28,29.61253065,63.04749127,5.80428611,50.1978269,17,Mustard
1,29.97604322,57.03184356,8.35495812,44.86052932,19,Mustard
30,30.88883074,52.62696801,8.634929739,55.51932414,16,Mustard
11,30.39321309,60.16299493,7.699200949,35.37493212,15,Mustard
38,30.43683729,55.20522037,5.261285926,30.92014047,18,Mustard
22,25.32688786,63.18180319,9.112771682,32.71129281,10,Mustard
15,30.53684308,59.96664731,4.605700542,33.48919022,10,Mustard
17,30.38257873,40.5926071,7.115994051,47.95406479,13,Mustard
30,24.01825377,53.76623369,7.214078621,35.03404425,14,Mustard
3,28.69841277,61.14754363,9.93509073,65.67591794,10,Mustard
36,29.33743412,49.00323081,8.914074888,42.44054315,11,Mustard
24,27.96583691,61.34900107,8.639586199,70.10472076,16,Mustard
30,24.86803974,48.27531965,8.621514073,63.9187654,17,Mustard
8,25.87682261,45.96341933,5.838508699,38.53254678,12,Mustard
7,31.01963639,49.97675220000001,3.532008668,32.81296548,10,Mustard
8,27.43329405,87.80507732,7.18530147,54.73367631,13,Onion
21,28.3340432,80.77275974,7.034214276,38.7976407,16,Onion
12,27.01470397,84.34262707,6.635968697999999,55.296354,10,Onion
16,28.17432665,81.04554836,6.828187498999998,36.35720652,17,Onion
23,29.87888063,87.32761241,6.89077995,44.75215854,12,Onion
12,29.89232778,89.71503316,7.165121108999998,42.99498978,19,Onion
0,28.56212158,83.24855855,6.935804256,56.48265193,11,Onion
33,27.53592929,85.57019009999998,7.196774236,53.01899249,15,Onion
0,29.68361658,87.93598094,6.990095452,41.82490236,10,Onion
2,28.14448546,82.1193047,7.064782137999999,46.75690086,11,Onion
18,29.53037621,86.73346018,7.156563094,59.87232071,18,Onion
7,27.88352946,86.45147631,6.364967184,44.64407105,11,Onion
19,28.22471276,82.35916228,6.428054409,44.01206619,17,Onion
6,29.008124,84.96089355,6.664187809,45.91011391,17,Onion
30,29.75538903,86.45193297,6.637677489,37.54602719,19,Onion
1,29.78416743,85.16906976,6.79385576,40.77872823,13,Onion
22,27.8640132,80.4513142,6.852884642999999,42.83053902,13,Onion
7,27.11026483,84.96771717,7.121571293,51.52617423,14,Onion
32,27.11030369,83.64274107,6.883308033,49.11964582,11,Onion
33,28.95451232,89.07866095,6.421271178,57.65901369,19,Onion
25,29.21780035,87.93724219,6.54450214,43.1386631,20,Onion
2,28.7420098,85.81675947,6.452006451,48.54598575,16,Onion
20,29.65021184,80.29868321,6.489259136,56.76278363,14,Onion
39,27.23924995,86.404241,6.713410626,37.31236904,18,Onion
18,28.95172351,81.67085323,6.510840928,56.51103293,18,Onion
20,28.18837136,82.60629652,6.2873801170000005,37.01110438,19,Onion
15,28.30041493,86.20681554,6.86308576,50.47333854,12,Onion
16,27.89636126,88.71782287,6.78415271,57.79863368,15,Onion
22,28.6899851,87.50436797,6.769415887999999,44.56598352,14,Onion
14,27.826262300000003,88.73100226,6.320768488,56.68833819,10,Onion
21,28.70562673,81.59200689,6.7050085039999985,59.87065439,12,Onion
39,28.6362812,84.61431076,6.790736339,48.48319335,17,Onion
19,28.28511547,88.4393979,7.130278657000001,48.56690235,18,Onion
39,27.60887393,86.13316408,7.012740397000001,43.80041104,12,Onion
20,28.60901145,86.99495766,7.1556850160000005,36.94616965,15,Onion
20,29.24598976,84.80084105,6.991242362,53.43228915,18,Onion
40,28.62911222,89.11480590000002,6.218923893,50.49913241,14,Onion
36,29.57329479,88.07505524,7.199495367999999,45.04467075,12,Onion
32,27.82684262,87.16679147,6.3898821660000005,58.37249772,14,Onion
12,29.8757015,83.14796296,6.623438282,40.12044158,15,Onion
31,27.33684386,88.50229102,7.033012777000001,51.09802625,16,Onion
23,29.83040388,89.30428305,6.32400451,58.86687093,15,Onion
39,28.2753171,82.76020821,6.397636709,56.04995423,13,Onion
2,29.86860065,85.99127934,6.401455706,58.41394143,10,Onion
21,29.5888162,89.9939693,6.904587016,54.96121262,14,Onion
8,28.07219563,82.9116472,6.478557136,49.61865305,17,Onion
17,27.84026517,89.99615558,7.063022095,52.84626009,10,Onion
20,27.10818093,87.45126690000002,6.981758362000001,55.03723979,17,Onion
18,27.68515114,81.94268594,6.227134139,54.62243308,10,Onion
3,29.34594634,85.60472562,6.232836962,59.03629954,12,Onion
30,28.36319404,84.8593608,7.140437859,52.93031105,15,Onion
0,27.65280218,89.80650642,6.459252023,56.52558045,12,Onion
19,27.31372793,85.44815232,6.5687954039999985,53.15223123,10,Onion
8,27.06909959,86.89934108,7.12851089,50.46746116,17,Onion
32,28.06642822,85.91625451,6.42937879,39.23831035,14,Onion
26,27.73329078,81.13903037,6.248900919,44.17580911,14,Onion
22,27.53632932,89.92908171,6.619891497999999,45.48591922,10,Onion
27,29.66461594,84.28187572,6.377568542000001,56.09542002,16,Onion
35,29.914544300000006,85.85384444,6.415459592,41.39081525,18,Onion
37,28.36363858,87.59810657,6.3206620120000006,57.99524359,12,Onion
32,29.46416042,87.60890009,6.978400282000001,43.15411472,11,Onion
40,29.73013036,82.89166381,6.442335592999999,50.91511275,12,Onion
4,27.46852989,87.17649,7.184398832,43.78420984,15,Onion
32,27.77076285,87.09979549,6.402926221,49.50812624,16,Onion
15,29.12939524,88.48312598,7.085982325,36.45012824,15,Onion
33,27.10606808,89.89593328,6.698574085,37.45680611,19,Onion
29,28.88078945,86.94206817,6.594739424,53.79732545,14,Onion
29,28.14720892,83.8001509,6.647965508,37.44800463,17,Onion
14,29.89129144,80.14487166,7.120032489,54.7960127,17,Onion
39,27.41503453,80.98004661,6.91380932,40.53173216,15,Onion
19,29.27308605,89.4875022,7.073048264,50.9246554,11,Onion
12,29.65296893,88.48587386,6.5304707,56.01913159,15,Onion
4,28.44524991,82.67639542,6.684381357,58.18713162,15,Onion
12,27.96235681,83.97586797,6.581351374,48.9366954,19,Onion
1,29.25649321,81.97952224,6.86483915,42.02483277,10,Onion
38,28.36291385,88.00989267,6.487124217000001,43.05130077,10,Onion
3,27.62749466,86.49366929,6.605733067999999,39.26137642,16,Onion
33,28.66086349,86.12194568,6.860602782000001,50.01534317,20,Onion
38,29.2114218,87.11497805,6.41874299,51.53848218,11,Onion
23,29.40889385,86.16063492,6.365513634,53.35486977,11,Onion
2,28.02952623,84.8845732,6.5563729660000005,36.12042927,16,Onion
27,28.08657178,80.35005927,6.760694227999999,38.14476781,17,Onion
17,29.16174608,80.28038146,6.715276662999999,40.16545979,16,Onion
28,29.8596912,80.03499648,6.666380512000001,50.66487502,11,Onion
21,29.06631494,83.6869203,6.626629798,43.95183726,20,Onion
19,27.38538997,88.66663953,6.702772465,58.29933073,14,Onion
40,27.93034941,85.42058715,7.011030515,43.25095608,11,Onion
21,29.2808618,81.8009244,6.890156495,44.47427436,17,Onion
35,28.9973145,83.78911515,6.821747052,59.84499208,17,Onion
36,27.92678579,86.5543196,7.183189922,43.4826194,13,Onion
40,28.5474135,88.9570454,6.27258822,49.4897245,14,Onion
37,29.36488409,89.1886954,6.679127482,48.30159325,12,Onion
13,28.56149805,83.63802195,6.689825155,41.013132,20,Onion
17,28.43683487,87.91332682,6.583381939,43.12063289,17,Onion
40,28.79728147,80.45744422,6.725551062,44.30070517,16,Onion
3,28.7275267,89.12760359,7.0697478139999985,58.52974279,13,Onion
25,27.95639663,83.52706038,6.921993877999999,43.25726752,13,Onion
4,28.17458662,83.69659318,6.770955317,37.2464655,13,Onion
18,28.77653519,86.69133979,6.983130466,56.12443206,10,Onion
4,28.438097,83.48991368,6.267684328,52.55469976,17,Onion
46,29.48439992,63.19915325,7.454532137,71.89090748,10,Pumpkin
49,26.73433965,68.13999721,7.040056094,67.15096376,17,Pumpkin
57,26.27274407,62.28814857,7.418650668,70.23207557,11,Pumpkin
44,34.03679184,67.21113844,6.501869314,73.23573601,15,Pumpkin
23,28.03644051,65.06601664,6.814410927999999,72.49507741,13,Pumpkin
38,28.81460716,65.33538112,7.581442888,62.26242533,14,Pumpkin
34,34.03619494,64.28791388,7.741418772,66.85510868,16,Pumpkin
47,33.8642935,61.57072498,6.573531614,68.02199825,19,Pumpkin
50,32.84213012,68.68401492,7.543804222999999,73.67166182,13,Pumpkin
49,27.10053268,63.36085585,6.5408208,73.84949872,20,Pumpkin
49,25.65842532,61.18235808,7.22405917,69.28607828,10,Pumpkin
38,32.34744009,66.61452812,7.551364319,64.55882254,17,Pumpkin
36,29.58949031,68.32176769,6.928898659,67.53021213,13,Pumpkin
29,30.91219459,68.79427388,7.747775262999999,66.63830637,10,Pumpkin
30,28.12787838,64.2097765,6.706505915,70.86340755,14,Pumpkin
57,30.08545364,69.34811988,6.668238556,67.1367443,19,Pumpkin
29,31.74379487,62.51007687,7.332375138,68.97097538,18,Pumpkin
51,27.81326852,62.50460464,7.596802025,69.75555541,20,Pumpkin
48,32.88733849,64.59457409,7.70650895,71.50569456,13,Pumpkin
57,29.36358721,64.98742947,7.366542647,61.91208707,11,Pumpkin
29,27.82592799,67.58618829999999,6.919243702,74.01229707,19,Pumpkin
51,28.49538735,60.44848407,7.187721817999999,74.91559514,17,Pumpkin
25,27.74274761,68.53997144,7.0758864720000005,71.78615328,13,Pumpkin
53,30.41588462,67.66323804,6.74441168,63.02473185,13,Pumpkin
25,27.3254209,69.09047809,6.726469087999999,61.19250859,15,Pumpkin
37,30.28496619,61.69295127,6.628264883,65.62859526,16,Pumpkin
20,28.56840626,61.53278622,7.127064207,63.49726331,16,Pumpkin
44,25.36586097,66.6379724,7.538631462000001,65.81655892,16,Pumpkin
49,34.9466155,65.26774011,7.162357641,70.1415139,20,Pumpkin
59,25.09737391,67.72837887,6.859409487000001,74.61649888,10,Pumpkin
27,32.47648301,64.34848735,7.397190844,65.82045699999999,19,Pumpkin
22,33.86351172,68.59232289,6.880245789,69.24464096,16,Pumpkin
41,25.19857725,60.37332688,6.581313137,70.88787207,15,Pumpkin
39,31.77681682,69.01852894,7.296972161,61.46892873,11,Pumpkin
31,34.89814946,63.59948557,6.97297656,64.72797143,15,Pumpkin
29,31.74105409,68.63525428,7.241148507,62.3061735,17,Pumpkin
26,27.16159076,66.76017239,6.92009048,69.85112265,17,Pumpkin
56,26.23773129,67.88521396,7.504608385,73.58663968,17,Pumpkin
45,30.20157245,60.06534859,7.152272256,66.37171179,19,Pumpkin
59,31.55846339,67.83563765,7.137004749,74.86960831,20,Pumpkin
56,29.67892453,69.0854554,6.8080417220000005,65.66436565,10,Pumpkin
39,27.05365239,67.7017527,7.393631868,60.4693835,13,Pumpkin
59,34.63880966,61.38597868,7.69950698,72.43169115,19,Pumpkin
27,33.39438752,62.93692886,6.6028882489999985,63.57445989,13,Pumpkin
40,28.84079155,63.37230676,6.734447425,70.25496749,17,Pumpkin
26,31.49338309,63.0563645,6.521217963,71.48327008,12,Pumpkin
24,25.54960633,63.95425534,7.707332484,63.1830529,15,Pumpkin
52,34.37329112,69.69366426,6.596719015,70.27184748,18,Pumpkin
39,34.600824700000004,63.11296779,7.403623355,60.41790253,15,Pumpkin
48,29.43463808,64.94329356,7.517097,72.17818157,18,Pumpkin
20,29.10713092,67.90577375,7.17620823,67.83345933,13,Pumpkin
57,28.57006111,65.71765781,6.593961761,70.0866434,15,Pumpkin
38,27.54384835,69.3478631,7.143942758,69.40878198,15,Pumpkin
43,33.04687968,68.93875631,6.690655045,62.30278274,18,Pumpkin
33,33.95309131,69.96100028,7.423530351,61.16350463,11,Pumpkin
47,30.11873003,60.11680815,6.578714842999999,71.72980375,11,Pumpkin
38,29.57812712,66.17587668,7.497469256,69.43895491,11,Pumpkin
21,27.26458947,68.01232937,7.775306272000001,68.91754359,20,Pumpkin
22,31.35730791,64.24992106,7.322555222999999,63.85668948,18,Pumpkin
47,31.52104732,66.55723677,7.580527339,61.71111448,18,Pumpkin
22,29.39982732,64.25510719,7.1084501210000015,67.47677295,15,Pumpkin
43,29.38400259,64.14928485,7.358974541,65.24194361,10,Pumpkin
53,28.38686534,61.88871127,7.405176138,74.24459122,20,Pumpkin
37,28.47442276,63.53604453,6.500144962,69.5274407,15,Pumpkin
54,30.64095781,61.14508627,7.167435834,71.36947525,14,Pumpkin
34,25.25596239,61.36669662,7.261791753,68.64685069,19,Pumpkin
38,32.97030511,60.18122078,7.586642101,73.44678678,17,Pumpkin
58,33.66855394,66.60416867,7.534811832999999,67.32520551,16,Pumpkin
53,32.83963757,67.99803573,7.251000789,73.40452716,10,Pumpkin
51,27.45853567,62.90020977,6.513620917999999,69.46020927,19,Pumpkin
48,25.68576704,69.84354028,7.121254928,74.62068748,12,Pumpkin
45,30.0328403,64.14800537,7.574561547,71.21006868,15,Pumpkin
23,28.20667264,68.27085245,7.350869792,64.32887142,12,Pumpkin
34,28.27265858,61.18956161,7.5131510760000015,63.29900785,10,Pumpkin
32,28.541723600000005,64.2020154,7.0256077060000015,69.68862306,12,Pumpkin
44,26.87187036,61.61367264,6.804253866,63.51822045,13,Pumpkin
43,32.79766751,68.77994074,7.163043872,64.11411069,20,Pumpkin
31,26.42333018,64.51136845,7.338929556,63.46546487,15,Pumpkin
58,29.79181107,63.38789228,6.621323612,63.02169909,11,Pumpkin
34,27.44003279,67.10464369,6.661870999,72.50669768,16,Pumpkin
37,34.1262979,65.14877461,7.733149554,70.40795007,15,Pumpkin
55,30.94908189,64.23364112,7.402891666,62.78730907,10,Pumpkin
45,28.75751783,61.02701476,6.599147297999999,73.37686831,14,Pumpkin
53,27.24766491,66.10123083,7.04174124,62.31842057,12,Pumpkin
27,28.63005477,66.770943,7.353876754,62.2737345,11,Pumpkin
30,26.41768321,63.64698302,7.0267953589999985,64.42177127,15,Pumpkin
52,32.81705216,66.15665137,6.814301033,68.83924882,18,Pumpkin
38,29.6321052,65.91359954,7.42160832,71.16331975,18,Pumpkin
49,33.49077065,62.73317204,6.8473828910000005,65.45328463,11,Pumpkin
39,31.86847286,66.74217464,7.191522601,74.22238583,19,Pumpkin
